Serial Number,Actual Class Name,Actual Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec),Predict Class ID
479,black,1,test479.wav,test479.wav,44100,1.857619048,1
480,black,1,test480.wav,test480.wav,44100,1.764739229,1
481,black,1,test481.wav,test481.wav,44100,2.554217687,1
482,black,1,test482.wav,test482.wav,44100,1.67185941,1
483,black,1,test483.wav,test483.wav,44100,1.71829932,1
484,black,1,test484.wav,test484.wav,44100,1.253900227,1
485,black,1,test485.wav,test485.wav,44100,1.625419501,1
486,black,1,test486.wav,test486.wav,44100,2.043378685,1
487,black,1,test487.wav,test487.wav,44100,1.67185941,1
488,black,1,test488.wav,test488.wav,44100,1.811179138,1
489,black,1,test489.wav,test489.wav,44100,1.578979592,1
490,black,1,test490.wav,test490.wav,44100,1.764739229,1
491,black,1,test491.wav,test491.wav,44100,1.811179138,1
492,black,1,test492.wav,test492.wav,44100,0.835941043,1
493,black,1,test493.wav,test493.wav,44100,1.811179138,1
494,black,1,test494.wav,test494.wav,44100,1.578979592,1
495,black,1,test495.wav,test495.wav,44100,1.764739229,1
496,black,1,test496.wav,test496.wav,44100,1.764739229,1
497,black,1,test497.wav,test497.wav,44100,1.996938776,1
498,black,1,test498.wav,test498.wav,44100,1.346780045,1
499,black,1,test499.wav,test499.wav,44100,1.393219955,1
500,black,1,test500.wav,test500.wav,44100,1.439659864,1
501,black,1,test501.wav,test501.wav,44100,1.578979592,1
502,black,1,test502.wav,test502.wav,44100,1.857619048,1
503,black,1,test503.wav,test503.wav,44100,1.764739229,1
504,black,1,test504.wav,test504.wav,44100,1.857619048,1
505,black,1,test505.wav,test505.wav,44100,0.928820862,1
506,black,1,test506.wav,test506.wav,44100,1.253900227,1
507,black,1,test507.wav,test507.wav,44100,0.928820862,1
508,black,1,test508.wav,test508.wav,44100,1.02170068,1
509,black,1,test509.wav,test509.wav,44100,0.928820862,1
510,black,1,test510.wav,test510.wav,44100,0.835941043,1
511,black,1,test511.wav,test511.wav,44100,0.835941043,1
512,black,1,test512.wav,test512.wav,44100,1.02170068,1
513,black,1,test513.wav,test513.wav,44100,1.06814059,1
514,black,1,test514.wav,test514.wav,44100,0.928820862,1
515,black,1,test515.wav,test515.wav,44100,0.928820862,1
516,black,1,test516.wav,test516.wav,44100,1.06814059,1
517,black,1,test517.wav,test517.wav,44100,0.928820862,1
518,black,1,test518.wav,test518.wav,44100,0.882380952,1
519,black,1,test519.wav,test519.wav,44100,1.114580499,1
520,black,1,test520.wav,test520.wav,44100,1.300340136,1
521,black,1,test521.wav,test521.wav,44100,1.161020408,1
522,black,1,test522.wav,test522.wav,44100,1.02170068,1
523,black,1,test523.wav,test523.wav,44100,1.06814059,1
524,black,1,test524.wav,test524.wav,44100,0.975260771,1
525,black,1,test525.wav,test525.wav,44100,0.928820862,1
526,black,1,test526.wav,test526.wav,44100,0.928820862,1
527,black,1,test527.wav,test527.wav,44100,1.02170068,1
528,black,1,test528.wav,test528.wav,44100,1.393219955,1
529,black,1,test529.wav,test529.wav,44100,0.975260771,1
530,black,1,test530.wav,test530.wav,44100,0.975260771,1
531,black,1,test531.wav,test531.wav,44100,1.253900227,1
532,black,1,test532.wav,test532.wav,44100,1.114580499,1
533,black,1,test533.wav,test533.wav,44100,1.439659864,1
534,black,1,test534.wav,test534.wav,44100,1.161020408,1
535,black,1,test535.wav,test535.wav,44100,1.207460317,1
536,black,1,test536.wav,test536.wav,44100,0.743061224,1
537,black,1,test537.wav,test537.wav,44100,0.975260771,1
538,black,1,test538.wav,test538.wav,44100,1.114580499,1
539,black,1,test539.wav,test539.wav,44100,1.207460317,1
540,black,1,test540.wav,test540.wav,44100,1.207460317,1
541,black,1,test541.wav,test541.wav,44100,2.461337868,1
542,black,1,test542.wav,test542.wav,44100,0.975260771,1
543,black,1,test543.wav,test543.wav,44100,1.207460317,1
544,black,1,test544.wav,test544.wav,44100,1.06814059,1
545,black,1,test545.wav,test545.wav,44100,1.346780045,1
546,black,1,test546.wav,test546.wav,44100,1.253900227,1
547,black,1,test547.wav,test547.wav,44100,1.161020408,1
548,black,1,test548.wav,test548.wav,44100,1.346780045,1
549,black,1,test549.wav,test549.wav,44100,1.207460317,1
550,black,1,test550.wav,test550.wav,44100,1.114580499,1
551,black,1,test551.wav,test551.wav,44100,1.904058957,1
552,black,1,test552.wav,test552.wav,44100,1.950498866,2
553,black,1,test553.wav,test553.wav,44100,1.67185941,2
554,black,1,test554.wav,test554.wav,44100,1.486099773,2
555,black,1,test555.wav,test555.wav,44100,1.811179138,1
556,black,1,test556.wav,test556.wav,44100,1.253900227,1
557,black,1,test557.wav,test557.wav,44100,1.439659864,1
558,black,1,test558.wav,test558.wav,44100,1.67185941,1
559,black,1,test559.wav,test559.wav,44100,1.996938776,1
560,black,1,test560.wav,test560.wav,44100,1.996938776,1
561,black,1,test561.wav,test561.wav,44100,1.764739229,1
562,black,1,test562.wav,test562.wav,44100,1.439659864,1
563,black,1,test563.wav,test563.wav,44100,1.439659864,1
564,black,1,test564.wav,test564.wav,44100,1.857619048,1
565,black,1,test565.wav,test565.wav,44100,1.532539683,1
566,black,1,test566.wav,test566.wav,44100,1.904058957,1
567,black,1,test567.wav,test567.wav,44100,1.996938776,1
568,black,1,test568.wav,test568.wav,44100,1.904058957,1
569,black,1,test569.wav,test569.wav,44100,1.532539683,1
570,black,1,test570.wav,test570.wav,44100,1.486099773,1
571,black,1,test571.wav,test571.wav,44100,1.904058957,1
572,black,1,test572.wav,test572.wav,44100,1.857619048,1
573,black,1,test573.wav,test573.wav,44100,1.811179138,1
574,black,1,test574.wav,test574.wav,44100,1.625419501,1
575,black,1,test575.wav,test575.wav,44100,1.904058957,1
576,black,1,test576.wav,test576.wav,44100,1.393219955,1
577,black,1,test577.wav,test577.wav,44100,1.904058957,1
578,black,1,test578.wav,test578.wav,44100,1.393219955,1
579,black,1,test579.wav,test579.wav,44100,1.857619048,1
580,black,1,test580.wav,test580.wav,44100,1.764739229,1
581,black,1,test581.wav,test581.wav,44100,2.554217687,1
582,black,1,test582.wav,test582.wav,44100,1.67185941,1
583,black,1,test583.wav,test583.wav,44100,1.71829932,1
584,black,1,test584.wav,test584.wav,44100,1.253900227,1
585,black,1,test585.wav,test585.wav,44100,1.625419501,1
586,black,1,test586.wav,test586.wav,44100,2.043378685,1
587,black,1,test587.wav,test587.wav,44100,1.67185941,1
588,black,1,test588.wav,test588.wav,44100,1.811179138,1
589,black,1,test589.wav,test589.wav,44100,1.578979592,1
590,black,1,test590.wav,test590.wav,44100,1.764739229,1
591,black,1,test591.wav,test591.wav,44100,1.811179138,1
592,black,1,test592.wav,test592.wav,44100,0.835941043,1
593,black,1,test593.wav,test593.wav,44100,1.811179138,1
594,black,1,test594.wav,test594.wav,44100,1.578979592,1
595,black,1,test595.wav,test595.wav,44100,1.764739229,1
596,black,1,test596.wav,test596.wav,44100,1.764739229,1
597,black,1,test597.wav,test597.wav,44100,1.996938776,1
598,black,1,test598.wav,test598.wav,44100,1.346780045,1
599,black,1,test599.wav,test599.wav,44100,1.393219955,1
600,black,1,test600.wav,test600.wav,44100,1.439659864,1
601,black,1,test601.wav,test601.wav,44100,1.904058957,1
602,black,1,test602.wav,test602.wav,44100,1.950498866,2
603,black,1,test603.wav,test603.wav,44100,1.67185941,2
604,black,1,test604.wav,test604.wav,44100,1.486099773,2
605,black,1,test605.wav,test605.wav,44100,1.811179138,1
606,black,1,test606.wav,test606.wav,44100,1.253900227,1
607,black,1,test607.wav,test607.wav,44100,1.439659864,1
608,black,1,test608.wav,test608.wav,44100,1.67185941,1
609,black,1,test609.wav,test609.wav,44100,1.996938776,1
610,black,1,test610.wav,test610.wav,44100,1.996938776,1
611,black,1,test611.wav,test611.wav,44100,1.764739229,1
612,black,1,test612.wav,test612.wav,44100,1.439659864,1
613,black,1,test613.wav,test613.wav,44100,1.439659864,1
614,black,1,test614.wav,test614.wav,44100,1.857619048,1
615,black,1,test615.wav,test615.wav,44100,1.532539683,1
616,black,1,test616.wav,test616.wav,44100,1.904058957,1
617,black,1,test617.wav,test617.wav,44100,1.996938776,1
618,black,1,test618.wav,test618.wav,44100,1.904058957,1
619,black,1,test619.wav,test619.wav,44100,1.532539683,1
620,black,1,test620.wav,test620.wav,44100,1.486099773,1
621,black,1,test621.wav,test621.wav,44100,1.904058957,1
622,black,1,test622.wav,test622.wav,44100,1.857619048,1
623,black,1,test623.wav,test623.wav,44100,1.811179138,1
624,black,1,test624.wav,test624.wav,44100,1.625419501,1
625,black,1,test625.wav,test625.wav,44100,1.904058957,1
626,black,1,test626.wav,test626.wav,44100,1.393219955,1
627,black,1,test627.wav,test627.wav,44100,1.904058957,1
628,black,1,test628.wav,test628.wav,44100,1.393219955,1
629,black,1,test629.wav,test629.wav,44100,1.857619048,1
630,black,1,test630.wav,test630.wav,44100,1.764739229,1
631,black,1,test631.wav,test631.wav,44100,2.554217687,1
632,black,1,test632.wav,test632.wav,44100,1.67185941,1
633,black,1,test633.wav,test633.wav,44100,1.71829932,1
634,black,1,test634.wav,test634.wav,44100,1.253900227,1
635,black,1,test635.wav,test635.wav,44100,1.625419501,1
636,black,1,test636.wav,test636.wav,44100,2.043378685,1
637,black,1,test637.wav,test637.wav,44100,1.67185941,1
638,black,1,test638.wav,test638.wav,44100,1.811179138,1
639,black,1,test639.wav,test639.wav,44100,1.578979592,1
640,black,1,test640.wav,test640.wav,44100,1.764739229,1
641,black,1,test641.wav,test641.wav,44100,1.811179138,1
642,black,1,test642.wav,test642.wav,44100,0.835941043,1
643,black,1,test643.wav,test643.wav,44100,1.811179138,1
644,black,1,test644.wav,test644.wav,44100,1.578979592,1
645,black,1,test645.wav,test645.wav,44100,1.764739229,1
646,black,1,test646.wav,test646.wav,44100,1.764739229,1
647,black,1,test647.wav,test647.wav,44100,1.996938776,1
648,black,1,test648.wav,test648.wav,44100,1.346780045,1
649,black,1,test649.wav,test649.wav,44100,1.393219955,1
650,black,1,test650.wav,test650.wav,44100,1.439659864,1
651,black,1,test651.wav,test651.wav,44100,1.578979592,1
652,black,1,test652.wav,test652.wav,44100,1.857619048,1
653,black,1,test653.wav,test653.wav,44100,1.764739229,1
654,black,1,test654.wav,test654.wav,44100,1.857619048,1
655,black,1,test655.wav,test655.wav,44100,0.928820862,1
656,black,1,test656.wav,test656.wav,44100,1.253900227,1
657,black,1,test657.wav,test657.wav,44100,0.928820862,1
658,black,1,test658.wav,test658.wav,44100,1.02170068,1
659,black,1,test659.wav,test659.wav,44100,0.928820862,1
660,black,1,test660.wav,test660.wav,44100,0.835941043,1
661,black,1,test661.wav,test661.wav,44100,0.835941043,1
662,black,1,test662.wav,test662.wav,44100,1.02170068,1
663,black,1,test663.wav,test663.wav,44100,1.06814059,1
664,black,1,test664.wav,test664.wav,44100,0.928820862,1
665,black,1,test665.wav,test665.wav,44100,0.928820862,1
666,black,1,test666.wav,test666.wav,44100,1.06814059,1
667,black,1,test667.wav,test667.wav,44100,0.928820862,1
668,black,1,test668.wav,test668.wav,44100,0.882380952,1
669,black,1,test669.wav,test669.wav,44100,1.114580499,1
670,black,1,test670.wav,test670.wav,44100,1.300340136,1
671,black,1,test671.wav,test671.wav,44100,1.161020408,1
672,black,1,test672.wav,test672.wav,44100,1.02170068,1
673,black,1,test673.wav,test673.wav,44100,1.06814059,1
674,black,1,test674.wav,test674.wav,44100,0.975260771,1
675,black,1,test675.wav,test675.wav,44100,0.928820862,1
676,black,1,test676.wav,test676.wav,44100,0.928820862,1
677,black,1,test677.wav,test677.wav,44100,1.02170068,1
678,black,1,test678.wav,test678.wav,44100,1.393219955,1
679,black,1,test679.wav,test679.wav,44100,0.975260771,1
680,black,1,test680.wav,test680.wav,44100,0.975260771,1
681,black,1,test681.wav,test681.wav,44100,1.253900227,1
682,black,1,test682.wav,test682.wav,44100,1.114580499,1
683,black,1,test683.wav,test683.wav,44100,1.439659864,1
684,black,1,test684.wav,test684.wav,44100,1.161020408,1
685,black,1,test685.wav,test685.wav,44100,1.207460317,1
686,black,1,test686.wav,test686.wav,44100,0.743061224,1
687,black,1,test687.wav,test687.wav,44100,0.975260771,1
688,black,1,test688.wav,test688.wav,44100,1.114580499,1
689,black,1,test689.wav,test689.wav,44100,1.207460317,1
690,black,1,test690.wav,test690.wav,44100,1.207460317,1
691,black,1,test691.wav,test691.wav,44100,2.461337868,1
692,black,1,test692.wav,test692.wav,44100,0.975260771,1
693,black,1,test693.wav,test693.wav,44100,1.207460317,1
694,black,1,test694.wav,test694.wav,44100,1.06814059,1
695,black,1,test695.wav,test695.wav,44100,1.346780045,1
696,black,1,test696.wav,test696.wav,44100,1.253900227,1
697,black,1,test697.wav,test697.wav,44100,1.161020408,1
698,black,1,test698.wav,test698.wav,44100,1.346780045,1
699,black,1,test699.wav,test699.wav,44100,1.207460317,1
700,black,1,test700.wav,test700.wav,44100,1.114580499,1
701,red,2,test701.wav,test701.wav,44100,1.950498866,2
702,red,2,test702.wav,test702.wav,44100,1.857619048,2
703,red,2,test703.wav,test703.wav,44100,1.904058957,2
704,red,2,test704.wav,test704.wav,44100,1.950498866,2
705,red,2,test705.wav,test705.wav,44100,1.764739229,2
706,red,2,test706.wav,test706.wav,44100,1.346780045,1
707,red,2,test707.wav,test707.wav,44100,2.925736961,2
708,red,2,test708.wav,test708.wav,44100,1.625419501,2
709,red,2,test709.wav,test709.wav,44100,1.996938776,2
710,red,2,test710.wav,test710.wav,44100,1.811179138,2
711,red,2,test711.wav,test711.wav,44100,1.904058957,2
712,red,2,test712.wav,test712.wav,44100,1.764739229,2
713,red,2,test713.wav,test713.wav,44100,1.71829932,2
714,red,2,test714.wav,test714.wav,44100,1.950498866,2
715,red,2,test715.wav,test715.wav,44100,1.857619048,2
716,red,2,test716.wav,test716.wav,44100,1.996938776,1
717,red,2,test717.wav,test717.wav,44100,2.182698413,2
718,red,2,test718.wav,test718.wav,44100,1.811179138,2
719,red,2,test719.wav,test719.wav,44100,1.811179138,2
720,red,2,test720.wav,test720.wav,44100,1.439659864,2
721,red,2,test721.wav,test721.wav,44100,1.996938776,2
722,red,2,test722.wav,test722.wav,44100,1.950498866,2
723,red,2,test723.wav,test723.wav,44100,1.950498866,2
724,red,2,test724.wav,test724.wav,44100,2.043378685,2
725,red,2,test725.wav,test725.wav,44100,1.857619048,2
726,red,2,test726.wav,test726.wav,44100,1.904058957,2
727,red,2,test727.wav,test727.wav,44100,1.811179138,2
728,red,2,test728.wav,test728.wav,44100,2.043378685,2
729,red,2,test729.wav,test729.wav,44100,1.67185941,2
730,red,2,test730.wav,test730.wav,44100,1.486099773,2
731,red,2,test731.wav,test731.wav,44100,1.857619048,2
732,red,2,test732.wav,test732.wav,44100,1.811179138,2
733,red,2,test733.wav,test733.wav,44100,1.764739229,2
734,red,2,test734.wav,test734.wav,44100,1.857619048,2
735,red,2,test735.wav,test735.wav,44100,1.67185941,2
736,red,2,test736.wav,test736.wav,44100,1.67185941,3
737,red,2,test737.wav,test737.wav,44100,1.811179138,2
738,red,2,test738.wav,test738.wav,44100,1.71829932,2
739,red,2,test739.wav,test739.wav,44100,1.486099773,2
740,red,2,test740.wav,test740.wav,44100,1.300340136,2
741,red,2,test741.wav,test741.wav,44100,1.904058957,2
742,red,2,test742.wav,test742.wav,44100,1.625419501,2
743,red,2,test743.wav,test743.wav,44100,1.625419501,2
744,red,2,test744.wav,test744.wav,44100,1.764739229,3
745,red,2,test745.wav,test745.wav,44100,1.71829932,2
746,red,2,test746.wav,test746.wav,44100,3.01861678,2
747,red,2,test747.wav,test747.wav,44100,1.625419501,2
748,red,2,test748.wav,test748.wav,44100,1.486099773,2
749,red,2,test749.wav,test749.wav,44100,1.764739229,2
750,red,2,test750.wav,test750.wav,44100,1.904058957,2
751,red,2,test751.wav,test751.wav,44100,1.857619048,2
752,red,2,test752.wav,test752.wav,44100,1.161020408,2
753,red,2,test753.wav,test753.wav,44100,1.857619048,2
754,red,2,test754.wav,test754.wav,44100,1.486099773,2
755,red,2,test755.wav,test755.wav,44100,0.928820862,2
756,red,2,test756.wav,test756.wav,44100,0.975260771,2
757,red,2,test757.wav,test757.wav,44100,1.114580499,2
758,red,2,test758.wav,test758.wav,44100,1.02170068,1
759,red,2,test759.wav,test759.wav,44100,0.835941043,2
760,red,2,test760.wav,test760.wav,44100,1.114580499,2
761,red,2,test761.wav,test761.wav,44100,0.975260771,2
762,red,2,test762.wav,test762.wav,44100,1.207460317,2
763,red,2,test763.wav,test763.wav,44100,1.207460317,2
764,red,2,test764.wav,test764.wav,44100,1.02170068,2
765,red,2,test765.wav,test765.wav,44100,1.114580499,2
766,red,2,test766.wav,test766.wav,44100,0.928820862,2
767,red,2,test767.wav,test767.wav,44100,1.71829932,2
768,red,2,test768.wav,test768.wav,44100,1.114580499,2
769,red,2,test769.wav,test769.wav,44100,1.02170068,2
770,red,2,test770.wav,test770.wav,44100,1.114580499,2
771,red,2,test771.wav,test771.wav,44100,1.161020408,2
772,red,2,test772.wav,test772.wav,44100,1.114580499,2
773,red,2,test773.wav,test773.wav,44100,1.253900227,2
774,red,2,test774.wav,test774.wav,44100,1.161020408,2
775,red,2,test775.wav,test775.wav,44100,0.975260771,2
776,red,2,test776.wav,test776.wav,44100,0.975260771,2
777,red,2,test777.wav,test777.wav,44100,0.975260771,2
778,red,2,test778.wav,test778.wav,44100,0.928820862,2
779,red,2,test779.wav,test779.wav,44100,0.835941043,2
780,red,2,test780.wav,test780.wav,44100,1.114580499,2
781,red,2,test781.wav,test781.wav,44100,0.928820862,2
782,red,2,test782.wav,test782.wav,44100,1.114580499,2
783,red,2,test783.wav,test783.wav,44100,1.02170068,2
784,red,2,test784.wav,test784.wav,44100,1.207460317,2
785,red,2,test785.wav,test785.wav,44100,1.06814059,2
786,red,2,test786.wav,test786.wav,44100,1.06814059,1
787,red,2,test787.wav,test787.wav,44100,0.975260771,2
788,red,2,test788.wav,test788.wav,44100,0.835941043,2
789,red,2,test789.wav,test789.wav,44100,0.743061224,2
790,red,2,test790.wav,test790.wav,44100,0.928820862,2
791,red,2,test791.wav,test791.wav,44100,0.882380952,2
792,red,2,test792.wav,test792.wav,44100,1.06814059,2
793,red,2,test793.wav,test793.wav,44100,1.161020408,2
794,red,2,test794.wav,test794.wav,44100,0.928820862,2
795,red,2,test795.wav,test795.wav,44100,0.975260771,2
796,red,2,test796.wav,test796.wav,44100,1.114580499,2
797,red,2,test797.wav,test797.wav,44100,1.253900227,2
798,red,2,test798.wav,test798.wav,44100,0.975260771,2
799,red,2,test799.wav,test799.wav,44100,1.06814059,2
800,red,2,test800.wav,test800.wav,44100,1.161020408,2
801,red,2,test801.wav,test801.wav,44100,1.950498866,2
802,red,2,test802.wav,test802.wav,44100,1.857619048,2
803,red,2,test803.wav,test803.wav,44100,1.904058957,2
804,red,2,test804.wav,test804.wav,44100,1.950498866,2
805,red,2,test805.wav,test805.wav,44100,1.764739229,2
806,red,2,test806.wav,test806.wav,44100,1.346780045,1
807,red,2,test807.wav,test807.wav,44100,2.925736961,2
808,red,2,test808.wav,test808.wav,44100,1.625419501,2
809,red,2,test809.wav,test809.wav,44100,1.996938776,2
810,red,2,test810.wav,test810.wav,44100,1.811179138,2
811,red,2,test811.wav,test811.wav,44100,1.904058957,2
812,red,2,test812.wav,test812.wav,44100,1.764739229,2
813,red,2,test813.wav,test813.wav,44100,1.71829932,2
814,red,2,test814.wav,test814.wav,44100,1.950498866,2
815,red,2,test815.wav,test815.wav,44100,1.857619048,2
816,red,2,test816.wav,test816.wav,44100,1.996938776,1
817,red,2,test817.wav,test817.wav,44100,2.182698413,2
818,red,2,test818.wav,test818.wav,44100,1.811179138,2
819,red,2,test819.wav,test819.wav,44100,1.811179138,2
820,red,2,test820.wav,test820.wav,44100,1.439659864,2
821,red,2,test821.wav,test821.wav,44100,1.996938776,2
822,red,2,test822.wav,test822.wav,44100,1.950498866,2
823,red,2,test823.wav,test823.wav,44100,1.950498866,2
824,red,2,test824.wav,test824.wav,44100,2.043378685,2
825,red,2,test825.wav,test825.wav,44100,1.857619048,2
826,red,2,test826.wav,test826.wav,44100,1.904058957,2
827,red,2,test827.wav,test827.wav,44100,1.811179138,2
828,red,2,test828.wav,test828.wav,44100,2.043378685,2
829,red,2,test829.wav,test829.wav,44100,1.67185941,2
830,red,2,test830.wav,test830.wav,44100,1.486099773,2
831,red,2,test831.wav,test831.wav,44100,1.857619048,2
832,red,2,test832.wav,test832.wav,44100,1.811179138,2
833,red,2,test833.wav,test833.wav,44100,1.764739229,2
834,red,2,test834.wav,test834.wav,44100,1.857619048,2
835,red,2,test835.wav,test835.wav,44100,1.67185941,2
836,red,2,test836.wav,test836.wav,44100,1.67185941,3
837,red,2,test837.wav,test837.wav,44100,1.811179138,2
838,red,2,test838.wav,test838.wav,44100,1.71829932,2
839,red,2,test839.wav,test839.wav,44100,1.486099773,2
840,red,2,test840.wav,test840.wav,44100,1.300340136,2
841,red,2,test841.wav,test841.wav,44100,1.904058957,2
842,red,2,test842.wav,test842.wav,44100,1.625419501,2
843,red,2,test843.wav,test843.wav,44100,1.625419501,2
844,red,2,test844.wav,test844.wav,44100,1.764739229,3
845,red,2,test845.wav,test845.wav,44100,1.71829932,2
846,red,2,test846.wav,test846.wav,44100,3.01861678,2
847,red,2,test847.wav,test847.wav,44100,1.625419501,2
848,red,2,test848.wav,test848.wav,44100,1.486099773,2
849,red,2,test849.wav,test849.wav,44100,1.764739229,2
850,red,2,test850.wav,test850.wav,44100,1.904058957,2
851,red,2,test851.wav,test851.wav,44100,1.950498866,2
852,red,2,test852.wav,test852.wav,44100,1.857619048,2
853,red,2,test853.wav,test853.wav,44100,1.904058957,2
854,red,2,test854.wav,test854.wav,44100,1.950498866,2
855,red,2,test855.wav,test855.wav,44100,1.764739229,2
856,red,2,test856.wav,test856.wav,44100,1.346780045,1
857,red,2,test857.wav,test857.wav,44100,2.925736961,2
858,red,2,test858.wav,test858.wav,44100,1.625419501,2
859,red,2,test859.wav,test859.wav,44100,1.996938776,2
860,red,2,test860.wav,test860.wav,44100,1.811179138,2
861,red,2,test861.wav,test861.wav,44100,1.904058957,2
862,red,2,test862.wav,test862.wav,44100,1.764739229,2
863,red,2,test863.wav,test863.wav,44100,1.71829932,2
864,red,2,test864.wav,test864.wav,44100,1.950498866,2
865,red,2,test865.wav,test865.wav,44100,1.857619048,2
866,red,2,test866.wav,test866.wav,44100,1.996938776,1
867,red,2,test867.wav,test867.wav,44100,2.182698413,2
868,red,2,test868.wav,test868.wav,44100,1.811179138,2
869,red,2,test869.wav,test869.wav,44100,1.811179138,2
870,red,2,test870.wav,test870.wav,44100,1.439659864,2
871,red,2,test871.wav,test871.wav,44100,1.996938776,2
872,red,2,test872.wav,test872.wav,44100,1.950498866,2
873,red,2,test873.wav,test873.wav,44100,1.950498866,2
874,red,2,test874.wav,test874.wav,44100,2.043378685,2
875,red,2,test875.wav,test875.wav,44100,1.857619048,2
876,red,2,test876.wav,test876.wav,44100,1.904058957,2
877,red,2,test877.wav,test877.wav,44100,1.811179138,2
878,red,2,test878.wav,test878.wav,44100,2.043378685,2
879,red,2,test879.wav,test879.wav,44100,1.67185941,2
880,red,2,test880.wav,test880.wav,44100,1.486099773,2
881,red,2,test881.wav,test881.wav,44100,1.857619048,2
882,red,2,test882.wav,test882.wav,44100,1.811179138,2
883,red,2,test883.wav,test883.wav,44100,1.764739229,2
884,red,2,test884.wav,test884.wav,44100,1.857619048,2
885,red,2,test885.wav,test885.wav,44100,1.67185941,2
886,red,2,test886.wav,test886.wav,44100,1.67185941,3
887,red,2,test887.wav,test887.wav,44100,1.811179138,2
888,red,2,test888.wav,test888.wav,44100,1.71829932,2
889,red,2,test889.wav,test889.wav,44100,1.486099773,2
890,red,2,test890.wav,test890.wav,44100,1.300340136,2
891,red,2,test891.wav,test891.wav,44100,1.904058957,2
892,red,2,test892.wav,test892.wav,44100,1.625419501,2
893,red,2,test893.wav,test893.wav,44100,1.625419501,2
894,red,2,test894.wav,test894.wav,44100,1.764739229,3
895,red,2,test895.wav,test895.wav,44100,1.71829932,2
896,red,2,test896.wav,test896.wav,44100,3.01861678,2
897,red,2,test897.wav,test897.wav,44100,1.625419501,2
898,red,2,test898.wav,test898.wav,44100,1.486099773,2
899,red,2,test899.wav,test899.wav,44100,1.764739229,2
900,red,2,test900.wav,test900.wav,44100,1.904058957,2
901,red,2,test901.wav,test901.wav,44100,1.857619048,2
902,red,2,test902.wav,test902.wav,44100,1.161020408,2
903,red,2,test903.wav,test903.wav,44100,1.857619048,2
904,red,2,test904.wav,test904.wav,44100,1.486099773,2
905,red,2,test905.wav,test905.wav,44100,0.928820862,2
906,red,2,test906.wav,test906.wav,44100,0.975260771,2
907,red,2,test907.wav,test907.wav,44100,1.114580499,2
908,red,2,test908.wav,test908.wav,44100,1.02170068,1
909,red,2,test909.wav,test909.wav,44100,0.835941043,2
910,red,2,test910.wav,test910.wav,44100,1.114580499,2
911,red,2,test911.wav,test911.wav,44100,0.975260771,2
912,red,2,test912.wav,test912.wav,44100,1.207460317,2
913,red,2,test913.wav,test913.wav,44100,1.207460317,2
914,red,2,test914.wav,test914.wav,44100,1.02170068,2
915,red,2,test915.wav,test915.wav,44100,1.114580499,2
916,red,2,test916.wav,test916.wav,44100,0.928820862,2
917,red,2,test917.wav,test917.wav,44100,1.71829932,2
918,red,2,test918.wav,test918.wav,44100,1.114580499,2
919,red,2,test919.wav,test919.wav,44100,1.02170068,2
920,red,2,test920.wav,test920.wav,44100,1.114580499,2
921,red,2,test921.wav,test921.wav,44100,1.161020408,2
922,red,2,test922.wav,test922.wav,44100,1.114580499,2
923,red,2,test923.wav,test923.wav,44100,1.253900227,2
924,red,2,test924.wav,test924.wav,44100,1.161020408,2
925,red,2,test925.wav,test925.wav,44100,0.975260771,2
926,red,2,test926.wav,test926.wav,44100,0.975260771,2
927,red,2,test927.wav,test927.wav,44100,0.975260771,2
928,red,2,test928.wav,test928.wav,44100,0.928820862,2
929,red,2,test929.wav,test929.wav,44100,0.835941043,2
930,red,2,test930.wav,test930.wav,44100,1.114580499,2
931,red,2,test931.wav,test931.wav,44100,0.928820862,2
932,red,2,test932.wav,test932.wav,44100,1.114580499,2
933,red,2,test933.wav,test933.wav,44100,1.02170068,2
934,red,2,test934.wav,test934.wav,44100,1.207460317,2
935,red,2,test935.wav,test935.wav,44100,1.06814059,2
936,red,2,test936.wav,test936.wav,44100,1.06814059,1
937,red,2,test937.wav,test937.wav,44100,0.975260771,2
938,red,2,test938.wav,test938.wav,44100,0.835941043,2
939,red,2,test939.wav,test939.wav,44100,0.743061224,2
940,red,2,test940.wav,test940.wav,44100,0.928820862,2
941,red,2,test941.wav,test941.wav,44100,0.882380952,2
942,red,2,test942.wav,test942.wav,44100,1.06814059,2
943,red,2,test943.wav,test943.wav,44100,1.161020408,2
944,red,2,test944.wav,test944.wav,44100,0.928820862,2
945,red,2,test945.wav,test945.wav,44100,0.975260771,2
946,red,2,test946.wav,test946.wav,44100,1.114580499,2
947,red,2,test947.wav,test947.wav,44100,1.253900227,2
948,red,2,test948.wav,test948.wav,44100,0.975260771,2
949,red,2,test949.wav,test949.wav,44100,1.06814059,2
950,red,2,test950.wav,test950.wav,44100,1.161020408,2
951,red,2,test951.wav,test951.wav,44100,1.950498866,2
952,red,2,test952.wav,test952.wav,44100,1.857619048,2
953,red,2,test953.wav,test953.wav,44100,1.904058957,2
954,red,2,test954.wav,test954.wav,44100,1.950498866,2
955,red,2,test955.wav,test955.wav,44100,1.764739229,2
956,red,2,test956.wav,test956.wav,44100,1.346780045,1
957,red,2,test957.wav,test957.wav,44100,2.925736961,2
958,red,2,test958.wav,test958.wav,44100,1.625419501,2
